I
1130 Generated by WorldEditor 2.3.0r2

1    561 0 0 EBCI Brussels South Charleroi
1302 city Brussels
112  50.46678326  004.46834848  50.46680787  004.46841227
111  50.46678326  004.46834848 53
115  50.46811255  004.47287166
120 Taxiway Edgeline
112  50.46742855  004.47422473  50.46756269  004.47412325 53
112  50.46776233  004.47442372  50.46783294  004.47467774
111  50.46776233  004.47442372 53
111  50.46805833  004.47422354
112  50.46805833  004.47422354  50.46799445  004.47398171 53
112  50.46814213  004.47373211  50.46826747  004.47363820
111  50.46814213  004.47373211
112  50.46814213  004.47373211  50.46820178  004.47369062 53
112  50.46840057  004.47386814  50.46845991  004.47404163
111  50.46840057  004.47386814 53
111  50.46921823  004.47667848 53
111  50.46949752  004.47648258 53
115  50.46972849  004.47724488
120 Taxiway Edgeline
111  50.46485385  004.46931691 53
111  50.46547915  004.46886658 53
111  50.46587386  004.46867492
112  50.46587386  004.46867492  50.46602419  004.46858928 53
112  50.46614355  004.46889977  50.46618261  004.46898439
111  50.46614355  004.46889977 53
111  50.46638315  004.46949578 53
111  50.46726713  004.47251780 53
111  50.46743829  004.47334847
112  50.46743829  004.47334847  50.46746640  004.47354608 53
116  50.46729680  004.47375107  50.46721191  004.47379606
120 Taxiway Edgeline
111  50.46546436  004.46378398 53
111  50.46578577  004.46489384
112  50.46578577  004.46489384  50.46582441  004.46506690 53
112  50.46572162  004.46527738  50.46565544  004.46533937 53
112  50.46543037  004.46521910  50.46534117  004.46504733
111  50.46543037  004.46521910 53
111  50.46522814  004.46477825 53
115  50.46385974  004.46005145
120 Taxiway Edgeline
112  50.46357145  004.46122413  50.46366237  004.46119512 53
112  50.46396504  004.46141424  50.46407128  004.46160262
111  50.46396504  004.46141424
112  50.46396504  004.46141424  50.46407352  004.46167589 53
111  50.46417391  004.46191130 53
111  50.46566198  004.46701814 53
111  50.46581243  004.46781027
112  50.46581243  004.46781027  50.46581871  004.46786319 53
112  50.46573727  004.46818156  50.46562890  004.46827000
111  50.46573727  004.46818156 53
111  50.46537610  004.46852423 53
111  50.46503743  004.46863009
112  50.46503743  004.46863009  50.46482628  004.46867702 53
116  50.46452502  004.46819841  50.46445555  004.46796015
120 Taxiway Edgelines
112  50.46361264  004.46020736  50.46361974  004.46041100 53
116  50.46345630  004.46077036  50.46335508  004.46088845
120 Linear Feature 42
111  50.45940552  004.44474593 6 103
115  50.45916963  004.44496343
120 Linear Feature 6
112  50.46675864  004.46774484  50.46688176  004.46765517 51 101
116  50.46693641  004.46701542  50.46687454  004.46680426
120 Linear Feature 5
112  50.46645818  004.46795641  50.46653012  004.46790504 51 101
116  50.46659550  004.46735373  50.46655128  004.46720451
120 Linear Feature 4
112  50.46645818  004.46795641  50.46656344  004.46788641 51 101
116  50.46684202  004.46820131  50.46688012  004.46833421
120 Linear Feature 3
112  50.46807371  004.47348525  50.46819188  004.47337669 51 101
116  50.46822015  004.47292632  50.46819108  004.47282179
120 Linear Feature 1
111  50.46200500  004.46588877 3
111  50.46062475  004.46110655
112  50.46062475  004.46110655  50.46054237  004.46082946 3
112  50.46045648  004.46033617  50.46042101  004.46009542
111  50.46045648  004.46033617
112  50.46045648  004.46033617  50.46043519  004.46019166 3
112  50.46040511  004.45991262  50.46039093  004.45977384
111  50.46040511  004.45991262
112  50.46040511  004.45991262  50.46037599  004.45962768 3
112  50.46030765  004.45905272  50.46026120  004.45875644
111  50.46030765  004.45905272
112  50.46030765  004.45905272  50.46027443  004.45884080 3
112  50.46015862  004.45838116  50.46008862  004.45814246
111  50.46015862  004.45838116 3
115  50.45823088  004.45170956
120 Taxiway Centrline
111  50.46205503  004.46210682 51 101
115  50.46301174  004.46138090
120 Runway Turning Circle
111  50.46406256  004.46743996 51
111  50.46432349  004.46833908
112  50.46432349  004.46833908  50.46434165  004.46839981 51
112  50.46434458  004.46856749  50.46434224  004.46863465
111  50.46434458  004.46856749 51
111  50.46431665  004.46906732
112  50.46431665  004.46906732  50.46430551  004.46930102 51
112  50.46464029  004.46936938  50.46483993  004.46915668 51
112  50.46464177  004.46882042  50.46457657  004.46877170 51
112  50.46444085  004.46860269  50.46440833  004.46849453
111  50.46444085  004.46860269 51
115  50.46440020  004.46846319
120 Linear Feature 12
112  50.46139649  004.46298482  50.46135039  004.46281784 102
112  50.46147698  004.46271330  50.46155790  004.46266312
111  50.46147698  004.46271330 102
111  50.46225395  004.46213167
112  50.46225395  004.46213167  50.46227278  004.46211780 102
116  50.46232804  004.46215082  50.46235511  004.46219056
120 Linear Feature 11
112  50.46207342  004.46127450  50.46210814  004.46145196 102
112  50.46193553  004.46195766  50.46180608  004.46207875
111  50.46193553  004.46195766 102
111  50.46167033  004.46216878
112  50.46167033  004.46216878  50.46154331  004.46227116 102
116  50.46117045  004.46198628  50.46105465  004.46173229
120 Linear Feature 10
112  50.45961530  004.45574666  50.45957273  004.45560477 102
112  50.45973873  004.45520226  50.45984464  004.45511419
111  50.45973873  004.45520226 102
111  50.46005420  004.45496419
112  50.46005420  004.45496419  50.46013986  004.45490982 102
115  50.46029231  004.45511358
120 Linear Feature 9
111  50.46004683  004.45427873 102
112  50.45997797  004.45465653  50.45988106  004.45473128
111  50.45997797  004.45465653 102
111  50.45965004  004.45489354
112  50.45965004  004.45489354  50.45954413  004.45496530 102
116  50.45929153  004.45462718  50.45925103  004.45448855
120 Linear Feature 8
112  50.45713146  004.44715847  50.45710530  004.44702539 102
112  50.45721832  004.44659175  50.45735040  004.44640779 102
112  50.45755558  004.44635985  50.45763790  004.44632210 102
116  50.45780554  004.44654811  50.45783258  004.44663022
120 Linear Feature 7
112  50.45756891  004.44572531  50.45759595  004.44586688 102
111  50.45747059  004.44600179 102
111  50.45712046  004.44625338
112  50.45712046  004.44625338  50.45704042  004.44630434 102
116  50.45685346  004.44619724  50.45681525  004.44607606
120 Linear Feature 6
112  50.45463153  004.43789648  50.45464184  004.43780445 102
112  50.45470118  004.43767082  50.45473615  004.43761956
111  50.45470118  004.43767082 102
111  50.45488288  004.43741880
112  50.45488288  004.43741880  50.45492624  004.43736949 102
112  50.45502067  004.43735117  50.45504735  004.43739421
111  50.45502067  004.43735117 102
115  50.45523813  004.43768256
120 Linear Feature 5
111  50.45499484  004.43686085 102
111  50.45451470  004.43722269
112  50.45451470  004.43722269  50.45436748  004.43734487 102
116  50.45427998  004.43780645  50.45426518  004.43804239
120 Linear Feature 4
112  50.45895517  004.44898984  50.45895517  004.44870759 102
112  50.45929141  004.44819510  50.45957568  004.44800539
111  50.45929141  004.44819510 102
111  50.45956336  004.44801007
112  50.45956336  004.44801007  50.45978576  004.44786432 102
116  50.46019086  004.44839120  50.46033667  004.44874517
120 Linear Feature 3
112  50.45964882  004.44653847  50.45973106  004.44691828 102
112  50.45946308  004.44749919  50.45929861  004.44766114 102
112  50.45914978  004.44775326  50.45889080  004.44793256 102
116  50.45855394  004.44761836  50.45837720  004.44745449
120 Linear Feature 2
111  50.45707377  004.43993728
112  50.45679804  004.43946573  50.45668418  004.43929851
111  50.45679804  004.43946573
112  50.45679804  004.43946573  50.45675234  004.43939861
112  50.45642543  004.43901359  50.45625476  004.43881476
111  50.45642543  004.43901359
112  50.45642543  004.43901359  50.45617091  004.43871708
115  50.45588430  004.43839240
120 Linear Feature 1
112  50.45655263  004.44070229  50.45646904  004.44024110
116  50.45684542  004.44021002  50.45702300  004.44047592
21  50.46317879  004.46601716 2 245.4700 3.00 PAPI 24
21  50.45872075  004.44720407 2 65.4700 3.00 PAPI 06
20  50.46556863  004.46504686 317.2000 0 2 {@Y,^lu}P10{@L}M4{@Y,^u}P11|{^u}APRON
20  50.46588871  004.46606234 356.1500 0 2 {@Y,^lu}P10{@L}M4{@Y,^u}P11|{^u}APRON
20  50.46542906  004.46471881 59.9600 0 2 {@Y,^l}M4{@L}N
20  50.46591276  004.46627192 264.2200 0 2 {@L}N{@Y}M4{^r}
20  50.46658326  004.46860295 246.6100 0 2 {@Y,^l}N5{@L}N{@Y}M5{^r}
20  50.46615176  004.46712924 54.8600 0 2 {@Y,^l}M5{@L}N{@Y}N5{^r}
20  50.46627622  004.46749177 319.6300 0 2 {@Y,^u}APRON{@L}M5{@Y,^u}P11|P12{^ru}
20  50.46657414  004.46844474 351.2900 0 2 {@Y,^u}APRON{@L}M5{@Y,^u}P11_P12{^ru}
20  50.46777854  004.47271830 52.3900 0 2 {@Y,^l}M6{@L}N
20  50.46825172  004.47392691 155.3800 0 2 {@L}M6{@Y}N{^r}
20  50.46794201  004.47300606 315.8200 0 2 {@Y}APRON{^u,@L}M6{@Y}P14{^u,@@,@L}M6{@Y}N{^r}
20  50.46195362  004.46133615 65.0200 0 2 {@Y}S4{^r}
20  50.46238017  004.46034096 64.4500 0 2 {@Y,^l}N4
20  50.46022965  004.45541590 245.1800 0 2 {@Y,^l}S3
20  50.45988087  004.45418374 66.6700 0 2 {@Y}S3{^r}
20  50.45834328  004.44634217 57.5300 0 2 {@Y,^l}N3
20  50.45773071  004.44679280 239.1100 0 2 {@Y,^l}S2
20  50.45739198  004.44563416 63.8900 0 2 {@Y}S2{^r}
20  50.45930114  004.44978384 245.4800 0 2 {@Y}N3{^r}
20  50.45664890  004.44080079 247.0100 0 2 {@Y}N2{^r}
20  50.46110417  004.46135021 61.3900 0 2 {@Y}APRON_P5{^r}
20  50.46110874  004.46137053 244.7500 0 2 {@Y,^l}APRON_P5
20  50.46085634  004.46030141 73.1900 0 2 {@Y}APRON_P4{^r}|AVGAS{^r}
20  50.46085761  004.46031723 263.6600 0 2 {@Y,^l}APRON_P4|{^l}AVGAS
20  50.46068315  004.45896006 342.2000 0 2 {@Y,^l}O7{@L}S{@Y}24{^r}
20  50.46056391  004.45838116 61.8400 0 2 {@Y}APRON{^r}|P4
20  50.46056833  004.45839824 255.9600 0 2 {@Y,^l}APRON|P4
20  50.46029628  004.45742162 59.8000 0 2 {@Y}APRON{^r}|P3
20  50.46030007  004.45743406 247.9300 0 2 {@Y,^l}APRON|P3
20  50.46002756  004.45649228 63.8600 0 2 {@Y}APRON{^r}|P2
20  50.46003189  004.45651243 248.9600 0 2 {@Y,^l}APRON|P2
20  50.45982864  004.45579794 272.0500 0 2 {@L}S{@Y}S3{^r}
20  50.45944092  004.45452162 50.0800 0 2 {@Y,^l}S3{@L}S
20  50.45972364  004.45544506 314.2700 0 2 {@R}06-24{@L}S3{@@}S3{safety}
20  50.46179243  004.46259797 333.9000 0 2 {@L}S4{@R}06-24{@@,@L}S4{safety}
20  50.46163783  004.46206005 333.9000 0 2 {@L}S4{@R}06-24{@@,@L}S4{safety}
20  50.45953692  004.45479033 333.9000 0 2 {@L}S3{@R}06-24{@@,@L}S3{safety}
20  50.45930891  004.45406181 247.2300 0 2 {@Y,^u}06
20  50.45883593  004.45237934 65.5600 0 2 {@Y}APRON{^r}|P1
20  50.45884418  004.45241389 245.9000 0 2 {@Y,^l}APRON|P1
20  50.45683276  004.44553817 64.7100 0 2 {@Y,^l}S2{@L}S{@Y}T2{^r}
20  50.45789663  004.45076552 245.0800 0 2 {@Y,^l}T3{@L}S
20  50.45787496  004.44929487 66.5800 0 2 {@L}S{@Y}T3{^r}
20  50.45694113  004.44778315 245.1600 0 2 {@Y,^l}T2{@L}S{@Y}S2{^r}
20  50.45724779  004.44693795 330.2600 0 2 {@R}06-24{@L}S2{@@,@Y,^l}APRON{@L}S2{safety}
20  50.45698520  004.44602211 336.8700 0 2 {@R}06-24{@L}S2{@@}S2{safety}
20  50.45700804  004.44074750 227.6400 0 2 {@Y,^u}N1{@L}N
20  50.45715431  004.44099725 226.7600 0 2 {@Y,^l}N2{@L}N{@@}N
20  50.45543523  004.44070171 64.8800 0 2 {@L}S
20  50.45778862  004.44109430 232.4700 0 2 {@R}06-24{@@,@L}N
20  50.45514840  004.43789967 228.8100 0 2 {@Y,^l}S1
20  50.45419119  004.43780571 272.6300 0 2 {@R}06-24{@L}S1{@@}S1{safety}
20  50.45470430  004.43792056 276.7100 0 2 {@R}06-24{@L}S1{@@}S1{safety}
20  50.45744002  004.44152537 229.5000 0 2 {@R}06-24
20  50.45936140  004.44830877 336.8700 0 2 {@L}N3{@Y,^l}N{^r}
20  50.45916200  004.44755300 336.8700 0 2 {@L}N3{@Y,^l}N{^r}
20  50.45955315  004.44686024 151.8300 0 2 {@L}N3{@R}24-06{@@,@L}N3{safety}
20  50.45999747  004.44832451 177.3600 0 2 {@R}24-06{@L}N3{@@}N3{safety}
20  50.46385324  004.46158892 180.9700 0 2 {@L}N4{@R}24-06{@@,@L}N4{safety}
20  50.46344509  004.46023037 133.6800 0 2 {@L}N4{@R}24-06{@@,@L}N4{safety}
20  50.46561973  004.46784522 156.1400 0 2 {@R}24{@L}N5{@@}N5{safety}
20  50.46590931  004.46889144 167.2700 0 2 {@L}N5{@R}24{@@,@L}N5{safety}
20  50.45595843  004.44289361 66.2700 0 2 {@L}S{@Y}T1{^r,@@,^l}T1{@L}S
20  50.46571682  004.46898375 335.8300 0 2 {@Y,^l}N|M5{^u,@L}N5{@Y}|N{^r}
20  50.46543988  004.46803164 335.8300 0 2 {@Y,^l}N{@L}N5{@Y}M5{^u}|N{^r}
20  50.46324968  004.46154703 335.2900 0 2 {@L}N4{@Y,^l}N{^r}
20  50.46308566  004.46094878 337.7100 0 2 {@L}N4{@Y,^l}N{^r}
20  50.46431408  004.46718403 65.6600 0 2 {@Y,^l}N5
14  50.45843299  004.45427870  32.81 0 tower view
1300  50.46680060  004.46396250 335.76 gate jets Gate 51
1301 C airline 
1300  50.46696468  004.46452209 335.39 gate jets Gate 52
1301 C airline 
1300  50.46712883  004.46508216 335.16 gate jets Gate 53
1301 C airline 
1300  50.46730251  004.46567510 335.86 gate jets Gate 54
1301 C airline 
1300  50.46746588  004.46623294 335.11 gate jets Gate 55
1301 C airline 
1300  50.46763492  004.46680984 335.29 gate jets Gate 56
1301 C airline 
1300  50.46780230  004.46738091 335.18 gate jets Gate 57
1301 C airline bru
1300  50.46800244  004.46806468 335.26 gate jets Gate 58
1301 C airline ryr
1300  50.46816375  004.46861502 335.28 gate jets Gate 59
1301 C airline ryr
1300  50.46832827  004.46917589 335.09 gate jets Gate 60
1301 C airline ryr
1300  50.46849266  004.46973678 335.22 gate jets Gate 61
1301 C airline ryr
1300  50.46865419  004.47028861 335.20 gate jets Gate 62
1301 C airline ryr
1300  50.46881732  004.47084558 334.69 gate jets Gate 63
1301 C airline ryr
1300  50.46901836  004.47153165 335.22 gate jets Gate 64
1301 C airline jaf
1300  50.46918017  004.47208506 335.20 gate jets Gate 65
1301 C airline jaf
1300  50.46937368  004.47274399 335.52 gate jets Gate 66
1301 C airline jaf
1300  50.46953671  004.47330062 335.17 gate jets Gate 67
1301 C airline wzz
1300  50.46969952  004.47385703 334.68 gate jets Gate 68
1301 C airline wzz
1300  50.46987950  004.47447084 334.81 gate jets Gate 69
1301 C airline wzz
1300  50.47004257  004.47502791 334.99 gate jets Gate 70
1301 C airline pgt
1300  50.47020533  004.47558361 334.82 gate jets Gate 71
1301 C airline pgt
1300  50.47036696  004.47613480 335.54 gate jets Gate 72
1301 C airline pgt
1300  50.45957527  004.45797728  65.94 tie_down props GA Ramp 17B
1301 A general_aviation 
1300  50.45974379  004.45856492  65.08 tie_down props GA Ramp 17C
1301 A general_aviation 
1300  50.45934921  004.45812695  65.78 tie_down props GA Ramp 18B
1301 A general_aviation 
1300  50.45951913  004.45871858  65.58 tie_down props GA Ramp 18C
1301 A general_aviation 
1300  50.45975034  004.45929960  63.96 tie_down props GA Ramp 19
1301 A general_aviation 
1300  50.45963167  004.45939033  64.85 tie_down props GA Ramp 20
1301 A general_aviation 
1300  50.45951606  004.45947358  65.52 tie_down props GA Ramp 21
1301 A general_aviation 
1300  50.45987606  004.45973410  65.38 tie_down props GA Ramp 22
1301 A general_aviation 
1300  50.45975358  004.45981634  66.11 tie_down props GA Ramp 23
1301 A general_aviation 
1300  50.45964002  004.45989928  64.60 tie_down props GA Ramp 24
1301 A general_aviation 
1300  50.45999391  004.46014108  66.27 tie_down props GA Ramp 25
1301 A general_aviation 
1300  50.45987097  004.46022192  66.12 tie_down props GA Ramp 26
1301 A general_aviation 
1300  50.45975691  004.46030666  64.26 tie_down props GA Ramp 27
1301 A general_aviation 
1300  50.45885976  004.45527879  65.21 tie_down jets|props GA Ramp 04B
1301 A general_aviation 
1300  50.45867700  004.45464400  65.21 tie_down jets|props GA Ramp 03B
1301 A general_aviation 
1300  50.45849304  004.45400098  65.17 tie_down jets|props GA Ramp 02B
1301 A general_aviation 
1300  50.45830707  004.45336418  65.57 tie_down jets|props GA Ramp 01B
1301 A general_aviation 
1300  50.46120838  004.46608482 156.18 gate jets|turboprops|props New Ramp Start 2
1301 D cargo 
1300  50.46099149  004.46533353 156.18 gate jets|turboprops|props New Ramp Start 2
1301 D cargo 
1300  50.46082804  004.46476750 156.18 gate jets|turboprops|props New Ramp Start 2
1301 C cargo 
1300  50.46056183  004.46384777 156.18 gate jets|turboprops|props New Ramp Start 2
1301 C cargo 
1300  50.46043011  004.46339440 156.18 gate jets|turboprops|props New Ramp Start 2
1301 C cargo 
1300  50.46030115  004.46295133 156.18 gate jets|turboprops|props New Ramp Start 2
1301 C cargo 
1300  50.46017149  004.46250284 156.18 gate jets|turboprops|props New Ramp Start 2
1301 C cargo 
1300  50.46003839  004.46204298 156.18 gate jets|turboprops|props New Ramp Start 2
1301 C cargo 
1300  50.45991115  004.46160262 156.18 gate jets|turboprops|props New Ramp Start 2
1301 C cargo 
1054 121300 Charleroi Tower
1053 121800 Charleroi Ground
1056 133130 Charleroi Approach
1050 134625 Charleroi ATIS
1200 
1201  50.45803366  004.45288779 both 0 N_stop
1201  50.45889907  004.45584554 both 1 N_stop
1201  50.45887726  004.45598290 both 2 N_stop
1201  50.45877634  004.45606960 both 3 N_stop
1201  50.45876484  004.45618621 both 4 N_stop
1201  50.45914076  004.45746788 both 5 N_stop
1201  50.45913281  004.45786740 both 6 N_stop
1201  50.45912483  004.45773099 both 7 N_stop
1201  50.45914453  004.45759635 both 8 N_stop
1201  50.45934583  004.45858155 both 9 N_stop
1201  50.45934583  004.45880877 both 10 N_stop
1201  50.45935869  004.45870640 both 11 N_stop
1201  50.45928065  004.45899855 both 12 N_stop
1201  50.45928701  004.45921079 both 13 N_stop
1201  50.45926286  004.45909897 both 14 N_stop
1201  50.45975253  004.46086757 both 15 N_stop
1201  50.45987570  004.46124148 both 16 N_stop
1201  50.45988691  004.46106908 both 17 N_stop
1201  50.45983737  004.46163988 both 18 N_stop
1201  50.45981485  004.46144841 both 19 N_stop
1201  50.46052615  004.46402225 both 20 N_stop
1201  50.46067055  004.46408260 both 21 N_stop
1201  50.46058916  004.46410496 both 22 N_stop
1201  50.46101166  004.46383731 both 23 N_stop
1201  50.46112427  004.46390182 both 24 N_stop
1201  50.46107981  004.46383280 both 25 N_stop
1201  50.46162005  004.46560188 both 26 N_stop
1201  50.46171741  004.46616066 both 27 N_stop
1201  50.46196801  004.46702089 both 28 N_stop
1201  50.46197755  004.46752131 both 29 N_stop
1201  50.46200510  004.46725781 both 30 N_stop
1201  50.46185165  004.46793484 both 31 N_stop
1201  50.46184592  004.46836036 both 32 N_stop
1201  50.46181963  004.46816096 both 33 N_stop
1201  50.46367918  004.47457238 both 34 N_stop
1201  50.46409695  004.47482411 both 35 N_stop
1201  50.46384784  004.47480774 both 36 N_stop
1201  50.46446704  004.47458437 both 37 N_stop
1201  50.46465590  004.47467427 both 38 N_stop
1201  50.46457778  004.47456009 both 39 N_stop
1201  50.46643424  004.48083084 both 40 N_stop
1201  50.46665687  004.48092767 both 41 N_stop
1201  50.46652650  004.48095543 both 42 N_stop
1201  50.46765596  004.48019057 both 43 N_stop
1201  50.46787951  004.47977721 both 44 N_stop
1201  50.46777972  004.48003970 both 45 N_stop
1201  50.46806071  004.47902403 both 46 N_stop
1201  50.46796916  004.47930918 both 47 N_stop
1201  50.46834046  004.47854117 both 48 N_stop
1201  50.46868294  004.47746602 both 49 N_stop
1201  50.46924843  004.47715105 both 50 N_stop
1201  50.46907269  004.47709886 both 51 N_stop
1201  50.46890709  004.47713632 both 52 N_stop
1201  50.46877594  004.47728409 both 53 N_stop
1201  50.47003869  004.47775088 both 54 N_stop
1201  50.47023556  004.47772775 both 55 N_stop
1201  50.45968150  004.46004248 both 56 N_stop
1201  50.45956089  004.45962329 both 57 N_stop
1201  50.45940271  004.45910092 both 58 N_stop
1201  50.45941571  004.45835737 both 59 N_stop
1201  50.45923636  004.45772249 both 60 N_stop
1201  50.45874396  004.45487374 both 61 N_stop
1201  50.45855879  004.45423615 both 62 N_stop
1201  50.45837070  004.45359336 both 63 N_stop
1201  50.45818965  004.45295697 both 64 N_stop
1201  50.46569209  004.46488851 both 65 N_stop
1201  50.46562083  004.46485791 both 66 N_stop
1201  50.46536651  004.46395777 both 67 N_stop
1201  50.46539017  004.46381775 both 68 N_stop
1201  50.46536697  004.46388662 both 69 N_stop
1201  50.46596233  004.46331691 both 70 N_stop
1201  50.46603500  004.46334789 both 71 N_stop
1201  50.46621637  004.46395713 both 72 N_stop
1201  50.46626894  004.46401218 both 73 N_stop
1201  50.46672394  004.46863841 both 74 N_stop
1201  50.46772661  004.47206334 both 75 N_stop
1201  50.46829460  004.47164164 both 76 N_stop
1201  50.46673956  004.46854592 both 77 N_stop
1201  50.47020143  004.47666795 both 78 N_stop
1201  50.47001978  004.47656421 both 79 N_stop
1201  50.47010867  004.47666877 both 80 N_stop
1201  50.46637303  004.46411278 both 81 N_stop
1201  50.46645215  004.46438185 both 82 N_stop
1201  50.46681821  004.46563324 both 83 N_stop
1201  50.46716308  004.46681087 both 84 N_stop
1201  50.46751139  004.46800189 both 85 N_stop
1201  50.46852634  004.47146959 both 86 N_stop
1201  50.46888890  004.47270441 both 87 N_stop
1201  50.46644599  004.46380210 both 88 N_stop
1201  50.46638617  004.46388580 both 89 N_stop
1201  50.46636214  004.46401474 both 90 N_stop
1201  50.46808058  004.47348163 both 91 N_stop
1201  50.46795264  004.47353564 both 92 N_stop
1201  50.46780671  004.47352512 both 93 N_stop
1201  50.46767670  004.47340844 both 94 N_stop
1201  50.46938562  004.47621255 both 95 N_stop
1201  50.46957282  004.47631315 both 96 N_stop
1201  50.46907202  004.47577761 both 97 N_stop
1201  50.46919283  004.47607187 both 98 N_stop
1201  50.46990091  004.47710999 both 99 N_stop
1201  50.46589890  004.46348258 both 100 N_stop
1201  50.46601441  004.46536091 both 101 N_start
1201  50.46622743  004.46520006 both 102 N_start
1201  50.46584677  004.46478540 both 103 N_start
1201  50.46621044  004.46603990 both 104 N_start
1201  50.46655684  004.46722651 both 105 N_start
1201  50.46677686  004.46707500 both 106 N_start
1201  50.46708081  004.46750523 both 107 N_stop
1201  50.46727537  004.46816825 both 108 N_stop
1201  50.46712542  004.46827395 both 109 N_stop
1201  50.46870280  004.47303275 both 110 N_stop
1201  50.46972586  004.47651214 both 111 N_stop
1201  50.46637326  004.46509453 both 112 N_stop
1201  50.46621083  004.46454271 both 113 N_stop
1201  50.46657841  004.46579628 both 114 N_stop
1201  50.46643308  004.46589249 both 115 N_stop
1201  50.46692408  004.46697363 both 116 N_stop
1201  50.46757719  004.47319679 both 117 N_stop
1201  50.45762209  004.44130116 both 118 N_stop
1201  50.46172713  004.46237251 both 119 S4_stop
1201  50.46201061  004.46549733 both 120 S_stop
1201  50.46063176  004.46071736 both 121 S_stop
1201  50.46121565  004.46274079 both 122 S_stop
1201  50.46047332  004.45949027 both 123 S_stop
1201  50.46051174  004.45996604 both 124 S_stop
1201  50.46031531  004.45847116 both 125 S_stop
1201  50.46042305  004.45904912 both 126 S_stop
1201  50.45437482  004.43783668 both 127 S_start
1201  50.45438596  004.43812460 both 128 S_start
1201  50.45581070  004.44301588 both 129 S_start
1201  50.45684968  004.44657955 both 130 S_start
1201  50.45686784  004.44664022 both 131 unnamed entity(split)
1201  50.45786374  004.45005887 both 132 unnamed entity(split)
1201  50.45861578  004.45264138 both 133 unnamed entity(split)
1201  50.45880235  004.45328644 both 134 unnamed entity(split)
1201  50.45898782  004.45391562 both 135 unnamed entity(split)
1201  50.45917267  004.45456305 both 136 unnamed entity(split)
1201  50.45710979  004.44646149 both 137 unnamed entity(split)
1201  50.45939122  004.45530494 both 138 unnamed entity(split)
1201  50.45994736  004.45721150 both 139 unnamed entity(split)
1201  50.46012945  004.45783836 both 140 unnamed entity(split)
1201  50.45961524  004.45514422 both 141 unnamed entity(split)
1201  50.45562509  004.43826267 both 142 S1_stop
1201  50.45599858  004.43955744 both 143 unnamed entity(split)
1201  50.45540593  004.43751231 both 144 S1_stop
1201  50.45503329  004.43704594 both 145 S1_stop
1201  50.45526941  004.43719722 both 146 S1_stop
1201  50.45445775  004.43751620 both 147 S1_stop
1201  50.45472741  004.43719933 both 148 S1_stop
1201  50.45784593  004.44592670 both 149 S2_stop
1201  50.45881963  004.44928740 both 150 S2_stop
1201  50.46036273  004.45460718 both 151 unnamed entity(split)
1201  50.46244916  004.46180371 both 152 unnamed entity(split)
1201  50.46450287  004.46888751 both 153 unnamed entity(split)
1201  50.46466711  004.46945183 both 154 _stop
1201  50.45933525  004.44487678 both 155 N_stop
1201  50.46006557  004.44737323 both 156 N_stop
1201  50.46394083  004.46069135 both 157 N_stop
1201  50.46542150  004.46578232 both 158 N_stop
1201  50.46612235  004.46819585 both 159 N_stop
1201  50.46671682  004.46777369 both 160 N_stop
1201  50.46693352  004.46761386 both 161 N_stop
1201  50.46690787  004.46842729 both 162 N_stop
1201  50.46792720  004.47191441 both 163 N_stop
1201  50.46813822  004.47175774 both 164 N_stop
1201  50.46833153  004.47329763 both 165 N_stop
1201  50.45915654  004.44440151 both 166 N_stop
1201  50.45655198  004.43980399 both 167 N2_stop
1201  50.45672979  004.43976893 both 168 N2_stop
1201  50.45690406  004.43988640 both 169 N2_stop
1201  50.45684848  004.44248140 both 170 N2_stop
1201  50.45631281  004.44063941 both 171 unnamed entity(split)
1201  50.45628682  004.44038859 both 172 unnamed entity(split)
1201  50.45631835  004.44012699 both 173 unnamed entity(split)
1201  50.45641558  004.43992956 both 174 unnamed entity(split)
1201  50.45981449  004.44754988 both 175 N3_stop
1201  50.45915133  004.44802232 both 176 N3_stop
1201  50.45883611  004.44860087 both 177 N3_stop
1201  50.46518034  004.46886639 both 178 N5_stop
1201  50.46586480  004.46838054 both 179 M6_stop
1201  50.46554168  004.46373808 both 180 N_stop
1201  50.46368351  004.46088418 both 181 N_stop
1201  50.46576912  004.46147703 both 182 N_stop
1201  50.46528267  004.46181516 both 183 N_stop
1201  50.46519156  004.46205514 both 184 N_stop
1201  50.46521372  004.46190358 both 185 N_stop
1201  50.46532282  004.46250271 both 186 N_stop
1201  50.46549588  004.46254265 both 187 N_stop
1201  50.46540619  004.46256007 both 188 N_stop
1201  50.46629930  004.46196212 both 189 N_stop
1201  50.46648407  004.46205833 both 190 N_stop
1201  50.46639947  004.46195070 both 191 N_stop
1201  50.47074823  004.47660325 both 192 N_stop
1201  50.47066541  004.47632132 both 193 N_stop
1201  50.46947759  004.47227217 both 194 N_stop
1201  50.46911671  004.47104150 both 195 N_stop
1201  50.46810464  004.46758288 both 196 N_stop
1201  50.46690327  004.46348786 both 197 N_stop
1201  50.47108567  004.47778903 both 198 N_stop
1201  50.47091266  004.47717994 both 199 N_stop
1201  50.47168585  004.47884249 both 200 N_stop
1201  50.47170647  004.47924226 both 201 N_stop
1201  50.47174037  004.47903342 both 202 N_stop
1201  50.47145277  004.47969133 both 203 N_start
1201  50.46640029  004.46733660 both 204 N_stop
1201  50.46632906  004.46728619 both 205 N_stop
1201  50.46636156  004.46733107 both 206 N_stop
1201  50.46602610  004.46626199 both 207 N_stop
